date,price,production,sales,inventory,quality_score
2016-09-14,85.15971530031312,1186.215562841009,1074.945884901421,7136.7413357818805,88.34298766620059
2016-09-15,77.67027079761174,1131.2892007674507,877.0059464233603,7391.024590125971,94.83869546899001
2016-09-16,89.49824893320265,1027.3623839556117,950.7662000677662,7467.620774013816,96.86117741541307
2016-09-19,84.47885425187705,757.323089557966,580.8698184707998,7644.0740451009815,85.01633052517487
2016-09-20,83.28490522394321,1074.8941120777272,1115.3343310823648,7603.633826096343,87.24751864839658
2016-09-21,82.46486897179463,950.7612600223365,939.0942206282612,7615.300865490417,87.8651031262731
2016-09-22,89.1487570476552,1137.2320421540899,1226.1606243464269,7526.37228329808,86.20376636877891
2016-09-23,79.19898938343827,973.2137316827623,1076.31401784993,7423.271997130913,90.6735736121336
2016-09-26,88.65008067041519,957.5899137623416,991.8608759468522,7389.001034946402,89.88419632488775
2016-09-27,84.38196907010209,915.8521554076267,915.7517071230762,7389.101483230952,88.17008554298422
2016-09-28,93.01822832287941,1005.1359906766835,891.4048292953098,7502.832644612325,95.24751054904054
2016-09-29,93.85085544749744,973.2338695890211,834.4030904585093,7641.663423742837,85.12704042681415
2016-09-30,90.57665118817397,1073.5163913905737,1212.1314981657088,7503.048316967703,95.28460981926793
2016-10-03,83.13180714836265,1056.1788382995217,914.1398491709763,7645.0873060962485,86.21270410373992
2016-10-04,89.4731456338789,916.0313706015019,877.1774914145907,7683.941185283159,88.12786395887233
2016-10-05,78.3698925363996,960.3456492054607,935.0308277166002,7709.256006772019,85.83404121091644
2016-10-06,88.33978354920207,1109.3744786621878,1082.477565457291,7736.152919976916,94.50079671394256
2016-10-07,80.49325427657249,967.6779505844336,805.1427393725717,7898.688131188777,90.72093763005671
2016-10-10,81.50137057902022,988.4938830168304,900.2399004315942,7986.942113774014,88.233682787367
2016-10-11,80.680143454588,754.6649473670366,574.0618208605813,8167.545240280469,94.8719739018917
2016-10-12,87.441786175345,1035.5896356911119,950.0162892335826,8253.118586737999,79.06916986765756
2016-10-13,84.99420234876499,859.223844254845,924.3099860915378,8188.032444901305,89.42072916739743
2016-10-14,84.19923070546092,985.8060586164033,962.0538893042153,8211.784614213493,88.31446890074541
2016-10-17,85.15622468532004,991.0408179411261,878.886281294503,8323.939150860117,93.06208253071252
2016-10-18,90.79880157417097,950.3601607550537,863.1048240394242,8411.194487575745,95.17279999662388
2016-10-19,89.50986637847245,948.4017574599015,838.9106566121619,8520.685588423485,98.14149658743716
2016-10-20,94.11903263502165,763.2449120436302,691.2216326430357,8592.70886782408,100.0
2016-10-21,104.6976411884738,999.453854618808,838.8301937543633,8753.332528688525,95.52885366413182
2016-10-24,86.20893788912858,963.0984237343889,888.2675885246116,8828.163363898302,90.91426337817555
2016-10-25,85.32355766617528,1090.8182929096486,855.0621529365096,9063.919503871442,88.15517426447144
2016-10-26,90.80331897532872,1066.8319168411629,1086.393385737639,9044.358034974966,97.21408815969372
2016-10-27,88.38839890610966,826.3923069626114,845.8429633669189,9024.907378570659,96.18197479254057
2016-10-28,91.43428155319756,1071.0435466566232,1064.339768885345,9031.611156341936,87.46654499825868
2016-10-31,92.89694517634986,989.6940176277578,853.5527006356649,9167.75247333403,88.30892055069074
2016-11-01,89.90634214264736,872.1625403859342,837.3502662223879,9202.564747497578,84.16260177697565
2016-11-02,90.71098337697927,992.4071614458886,835.9024890431917,9359.069419900274,84.12092721220726
2016-11-03,98.83118360734055,1122.322529462173,1162.5861615578767,9318.805787804571,91.45586169684343
2016-11-04,89.78625379059268,998.8015890517148,1015.5229021225407,9302.084474733745,89.51642010429376
2016-11-07,104.4085223341429,937.8113934230996,865.8741718287785,9374.021696328065,92.9287047141423
2016-11-08,97.29001647404397,945.1566633451354,950.2214965221507,9368.95686315105,93.05479000192003
2016-11-09,98.45605723580326,914.5127138601919,760.6069063609035,9522.862670650338,82.35533229014459
2016-11-10,95.24132030792927,1077.9386550597449,1061.94228805375,9538.859037656333,89.64083229418556
2016-11-11,92.07629071236487,941.2652602366501,1024.2114833129967,9455.912814579988,89.37749860037394
2016-11-14,96.3709299896348,919.5797359217579,842.0847324014384,9533.407818100308,89.45840248165665
2016-11-15,104.49444921147358,952.0634254090023,814.4905652076422,9670.980678301668,93.093510652154
2016-11-16,90.55191443213148,1042.9157369207,811.5701063562759,9902.326308866093,84.23559041851924
2016-11-17,105.95404395020705,1006.895959966112,1078.1100666762839,9831.112202155922,89.16531607439435
2016-11-18,89.73990533942079,1000.7798113770943,969.1987037511701,9862.693309781847,92.51615066025764
2016-11-21,98.68242104588315,859.3688794199379,745.3553443913909,9976.706844810393,86.62266394541963
2016-11-22,90.63600645208726,780.366654024481,1015.5776375750016,9741.495861259873,85.68552226557713
2016-11-23,104.65253189568719,973.443964717163,810.1391269479321,9904.800699029103,91.52763537322507
2016-11-24,100.4472024528962,1050.055184891763,996.8327670433816,9958.023116877486,89.1978673085431
2016-11-25,99.99806290156475,920.1024055418358,779.690608258268,10098.434914161055,87.2367359231097
2016-11-28,104.28014740433763,775.5394178112459,710.5924572221486,10163.381874750152,95.43563321421239
2016-11-29,102.90035638672296,1021.9892786609678,945.9670138763875,10239.404139534732,93.46639604902929
2016-11-30,104.76569061879523,1085.78478623704,1039.6132361089487,10285.575689662823,91.0239863596787
2016-12-01,101.42485023699822,981.540375396247,973.7566787405519,10293.359386318518,81.1955314259312
2016-12-02,102.34676857945489,979.5508283955996,881.544408810261,10391.365805903855,80.78730229925009
2016-12-05,104.06836848816322,959.4800912854134,939.911831680459,10410.934065508809,93.92759250859338
2016-12-06,104.87572382454688,902.126741354925,736.5817750551894,10576.479031808545,89.28690546930989
2016-12-07,98.08615353315463,1168.0989669659143,1032.1103426652821,10712.467656109176,95.42971545177048
2016-12-08,100.94050993437907,1066.265479835525,1040.966122047996,10737.767013896706,84.8698603466753
2016-12-09,109.07106111052254,1077.3570146166846,976.3959427690619,10838.728085744327,93.79671902605965
2016-12-12,101.65256114847764,989.6996658811465,996.5405643420478,10831.887187283426,84.5713303988984
2016-12-13,113.11114681323413,858.4933748539129,866.9985649889146,10823.381997148424,91.1392561449852
2016-12-14,99.84238132985577,1120.9101712574109,1056.4213732137284,10887.870795192106,89.80474652866698
2016-12-15,113.76595249688368,916.7488335921055,855.3290512738371,10949.290577510375,90.6096267086995
2016-12-16,100.82002645022048,1079.328543692545,1151.421259434445,10877.197861768476,88.58542408321011
2016-12-19,112.62967061355411,1015.332827872044,1053.9047534202573,10838.625936220262,92.6089512034379
2016-12-20,102.33649913914724,1036.7564697465893,944.2774738342817,10931.10493213257,94.43099147950767
2016-12-21,106.73123480445264,930.3572424656631,878.4680205973051,10982.994154000928,89.5704498452289
2016-12-22,110.03193410449279,886.3453982409821,777.2001525839955,11092.139399657915,92.032203339757
2016-12-23,111.07382417132668,962.3746820244829,1090.7537630497811,10963.760318632618,87.77610311299685
2016-12-26,117.53404573905509,882.1441011901263,815.1966521928687,11030.707767629876,84.2446014573788
2016-12-27,107.61324012129825,921.0445808992296,904.9833152924184,11046.769033236687,89.09414533420289
2016-12-28,107.96057532422635,1086.96399605965,981.6955624978008,11152.037466798538,86.64939631356486
2016-12-29,120.10322289931008,882.7970800453918,767.8801153989775,11266.954431444952,96.48564749522737
2016-12-30,115.73392687082871,1102.7773147694563,1087.271938686824,11282.459807527586,90.21003765165433
2017-01-02,115.66800001702204,820.4138624199257,827.1870442609489,11275.686625686563,91.45883097309515
2017-01-03,123.02693380571299,908.0886448895458,942.7830814622553,11240.992189113853,80.91287643033891
2017-01-04,108.56886993766439,857.5236629617372,890.5392956144036,11207.976556461186,93.24748823369774
2017-01-05,109.06159230070902,1081.1048687853458,1235.873520551929,11053.207904694602,91.37186960532841
2017-01-06,118.16688107035687,816.0088456357851,860.410339116983,11008.806411213403,95.60130559237166
2017-01-09,110.91993620957479,955.0145286563254,974.8212911577548,10988.999648711975,95.85607206024191
2017-01-10,101.3369164495151,1036.8982935731467,1054.1409841168522,10971.756958168271,96.2669481893135
2017-01-11,115.36123620315269,938.9045114879588,821.7644968108733,11088.896972845358,92.12849021815914
2017-01-12,114.85699258227258,951.5681505651826,895.9159275327985,11144.549195877742,87.42290046028131
2017-01-13,122.35468290077914,1022.3789871615717,854.5190380334566,11312.409145005857,97.08825741860598
2017-01-16,116.36709777793102,1014.7993525661379,936.0352676892184,11391.173229882777,90.87360680366845
2017-01-17,113.23080004695495,976.5978809021764,906.748612199171,11461.022498585782,90.1213669623085
2017-01-18,123.26973284589914,936.0031416365099,798.7559689611886,11598.269671261103,86.0241082937252
2017-01-19,113.78382559575901,973.0065597060772,830.4842923523048,11740.791938614875,85.20102134174874
2017-01-20,118.56477404242449,963.9680320611923,815.9583361805842,11888.801634495483,95.40052535918443
2017-01-23,124.10590686481075,972.5858281788549,1147.398433488837,11713.9890291855,90.74821271667372
2017-01-24,122.87702638703173,974.9889938592453,984.9868712759242,11703.991151768823,90.36806468475972
2017-01-25,122.36816711076688,1063.2983546180421,1013.6075534397771,11753.681952947089,80.69617049119584
2017-01-26,120.41059145184971,1002.6826015266548,1063.8963917343656,11692.468162739377,89.66843333397304
2017-01-27,122.93115624699664,1038.007842231635,864.2888020593543,11866.187202911657,91.76115217638143
2017-01-30,123.63838985878948,972.0626651180883,923.6166702131391,11914.633197816605,92.24694242525706
2017-01-31,116.30180963721703,1044.232145429444,1037.9969565698618,11920.868386676188,85.40679121027442
2017-02-01,115.28897967146783,914.0778323282824,803.1811305989767,12031.765088405495,85.71999616316097
2017-02-02,117.33630309471596,926.1327777652738,831.4748811582557,12126.422985012512,98.05152597779852
2017-02-03,125.70635460190738,916.8231059010395,932.7010416601672,12110.545049253384,92.94046228083728
2017-02-06,125.91742141858131,1190.8484062487405,994.3719337998357,12307.021521702289,85.73906437468342
2017-02-07,120.62739456060925,867.409133954128,753.4708588787475,12420.95979677767,92.95632655214862
2017-02-08,128.9884718749777,1002.161425811584,1069.5835235682243,12353.53769902103,94.8919573581915
2017-02-09,117.67759178347215,853.147320197505,745.1423981232837,12461.54262109525,93.49376162722109
2017-02-10,129.4339467777221,1183.1657898186522,1079.7853902664158,12564.923020647488,86.38702737022965
2017-02-13,127.00326401990485,804.5879308334547,872.5590607347557,12496.951890746188,90.84926953373567
2017-02-14,129.52219404426947,1120.7270905622602,979.883360951048,12637.795620357401,93.4333138394012
2017-02-15,126.63352200810525,1136.7243223593364,1006.0023147262162,12768.51762799052,91.27901319941077
